uniq_id,crawl_timestamp,job_title,company_name,post_date,job_type,inferred_salary_time_unit,salary_offered,job_board,geo,job_post_lang,valid_through,postdate_yyyymmdd,last_expiry_check_date,latest_expiry_check_date,duplicate_status,postdate_in_indexname_format,inferred_city,inferred_state,inferred_country,fitness_score,inferred_salary_from,inferred_salary_to,inferred_salary_currency,is_consumed_job,job_requirements,contact_email,test_contact_email,post_date_unix_time,postal_code
ec08e4c5969f786bf731f84041a0b670,2020-05-07 02:24:43 +0000,"Manager, Private Equity Fund Accountant - SS&C Technologies",SS&C Technologies Inc,2020-05-06,Full-Time,/,"$132,593.00",careerbuilder,usa,en-us,2020-06-05,20200506,2020.05.07,2020-05-07,,2020.05.01,,New jersey,United states,10,,,,,,,,1588723200,73878
b40d71c5c7c058bc3894ddcc4032a44e,2020-04-17 03:41:37 +0000,Campus President,"Concorde Career Colleges, Inc.",2020-04-16,Full-Time,/year,"$125,241.00",careerbuilder,usa,en-us,2020-05-15,20200416,2020.04.17,2020-04-17,,2020.04.11,Fort lauderdale,Florida,United states,10,"53,000.00","93,000.00",$,,,,,1586995200,64400
ad364410c2049d5e113cab146765e046,2020-05-16 01:05:23 +0000,Certified Medical Assistant,Conviva Care Solutions,2020-05-15,Full-Time,/,"$136,044.00",careerbuilder,usa,en-us,2020-06-14,20200515,2020.05.16,2020-05-16,,2020.05.11,Jacksonville,Florida,United states,10,,,,,,,,1589500800,39739
88969b1eac000e1d7a59282b89c3e02b,2020-05-28 02:09:23 +0000,Retail Merchandiser,Driveline Retail,2020-05-27,Part-Time,/hour,"$47,659.00",careerbuilder,usa,en-us,2020-06-26,20200527,2020.05.28,2020-05-28,,2020.05.22,Britton,South dakota,United states,10,9.50,16.00,$,,,,,1590537600,15019
59742fe6e431884de603f74289ad3868,2020-05-14 01:38:32 +0000,Clinical Manager - ER,Dignity Health - Mercy Medical Center Merced,2020-05-13,Full-Time,/,"$149,999.00",careerbuilder,usa,en-us,2020-06-12,20200513,2020.05.14,2020-05-14,,2020.05.11,Merced,California,United states,10,,,,,,,,1589328000,01844
99a420dd37091ff87fd3be295aba130a,2020-06-15 01:09:33 +0000,Warehouse Worker - Different Shifts Available - Earn $15/hr or More,Amazon Fulfillment,2020-06-14,Full-Time,/,"$90,024.00",careerbuilder,usa,en-us,2020-07-13,20200614,2020.06.15,2020-06-15,,2020.06.11,Harrison,Michigan,United states,10,,,,,,,,1592092800,81945
6b87d64d0a63febc958640bf6c729d9d,2020-06-24 02:41:25 +0000,FT & PT Package Handler - Warehouse,FedEx Ground,2020-06-23,Full-Time/Part-Time,/,"$135,945.00",careerbuilder,usa,en-us,2020-07-22,20200623,2020.06.24,2020-06-24,,2020.06.22,Eagle river,Wisconsin,United states,10,,,,,,,,1592870400,52218
cbd0b3ccfb156751bb32a52d0fbcd4d7,2020-05-30 02:06:41 +0000,C.N.A. or Nursing Assistant Med/Surg/Tele,St. Mary's Medical Center,2020-05-29,Part-Time,/,"$34,480.00",careerbuilder,usa,en-us,2020-06-28,20200529,2020.05.30,2020-05-30,,2020.05.22,Blue springs,Missouri,United states,10,,,,,,,,1590710400,47070
6decaa8a83fc89b9c329869625198eba,2020-06-08 02:10:50 +0000,Financial Services Professional - Insurance Progessional,New York Life,2020-06-07,Full-Time,/,"$93,754.00",careerbuilder,usa,en-us,2020-07-06,20200607,2020.06.08,2020-06-08,,2020.06.01,Fort myers,Florida,United states,10,,,,,,,,1591488000,04107
a025c2f877ae4af4f575bc8e6608d312,2020-04-14 01:09:06 +0000,Warehouser (Full-Time - Day shifts),Amazon Fulfillment,2020-04-13,Full-Time,/,"$78,345.00",careerbuilder,usa,en-us,2020-05-12,20200413,2020.04.14,2020-04-14,,2020.04.11,Newark,New jersey,United states,10,,,,,,,,1586736000,88997
728e7dcfa47efbdebc6823918a26350f,2020-05-23 01:23:57 +0000,Commercial Roofing Estimator,GPAC,2020-05-22,Full-Time,/,"$145,269.00",careerbuilder,usa,en-us,2020-06-21,20200522,2020.05.23,2020-05-23,,2020.05.22,Miami,Florida,United states,10,,,,,,,,1590105600,33427
d941170ebb3348764fd3cdb53c63525d,2020-05-24 22:25:23 +0000,CDL A Drivers NEEDED URGENT We Will Pay You What You Ask For,Road Scholar Staffing,2020-05-23,Contractor,/year,"$133,224.00",careerbuilder,usa,en-us,2020-06-22,20200523,2020.05.24,2020-05-24,,2020.05.22,Billings,Montana,United states,10,"40,000.00","90,000.00",$,,,,,1590192000,83783
492adc4b5c21c7a899c594fbccb35360,2020-04-29 02:38:04 +0000,Amazon Shopper (Flexible Hours),Amazon Fulfillment,2020-04-28,Full-Time,/,"$115,765.00",careerbuilder,usa,en-us,2020-05-27,20200428,2020.04.29,2020-04-29,,2020.04.22,,Massachusetts,United states,10,,,,,,,,1588032000,76484
524f23799904eb77e484f44feaa4fddd,2020-05-05 01:35:37 +0000,FT - Plumbing Pro - Opening,Lowe's Home Improvement,2020-05-04,Full-Time,/,"$62,787.00",careerbuilder,usa,en-us,2020-05-03,20200504,2020.05.05,2020-05-05,,2020.05.01,Seattle,Washington,United states,10,,,,,,,,1588550400,57219
001c04c35d4ed96444c53a8cdb74b4c5,2020-06-10 02:26:06 +0000,General Labor,Aerotek,2020-06-09,Full-Time,/hour,"$75,988.00",careerbuilder,usa,en-us,2020-07-08,20200609,2020.06.10,2020-06-10,,2020.06.01,La crescent,Minnesota,United states,10,19.00,20.00,$,,,,,1591660800,11971
1b31132396392423a8a5ff960460d77a,2020-05-11 01:14:55 +0000,Warehouse Team Member (Full-Time),Amazon Fulfillment,2020-05-10,Full-Time,/,"$73,533.00",careerbuilder,usa,en-us,2020-06-09,20200510,2020.05.11,2020-05-11,,2020.05.01,Highland park,New jersey,United states,10,,,,,,,,1589068800,46153
caa22a3e0c075f46593291ac17c43d1f,2020-05-25 06:06:43 +0000,Nursing – Registered Nurse – ICU,Loyal Source,2020-05-23,Full-Time,/,"$70,752.00",careerbuilder,usa,en-us,2020-06-22,20200523,2020.05.25,2020-05-25,,2020.05.22,Boston,Massachusetts,United states,10,,,,,,,,1590192000,74016
b9caebb03c4840f9243c0ce79437e812,2020-05-11 01:09:26 +0000,"Electrical Safety Manager (Grand Island, Nebraska)",Goliath Construction Consulting,2020-05-10,Full-Time,/,"$135,423.00",careerbuilder,usa,en-us,2020-06-09,20200510,2020.05.11,2020-05-11,,2020.05.01,Grand island,Nebraska,United states,10,,,,,,,,1589068800,41700
b25690594bb5af47375cb83217ab094a,2020-05-23 01:36:47 +0000,"Continuing Care Manager - Social Worker (FT), Spine Center - Days",Dartmouth-Hitchcock Medical Center,2020-05-22,Full-Time,/,"$29,623.00",careerbuilder,usa,en-us,2020-06-21,20200522,2020.05.23,2020-05-23,,2020.05.22,Lebanon,New hampshire,United states,10,,,,,,,,1590105600,97754
faba1a864808cff77726d3f7e68c56d3,2020-05-29 02:07:44 +0000,"Search Consultant/Recruiter, Work From Home!",GPAC,2020-05-28,Full-Time,/,"$125,492.00",careerbuilder,usa,en-us,2020-06-27,20200528,2020.05.29,2020-05-29,,2020.05.22,Sioux falls,South dakota,United states,10,,,,,,,,1590624000,04206
58a3423bf07e72626db7dfce36449379,2020-05-25 11:35:15 +0000,Customer Service and Sales Representative (Work at Home) Now Hiring!,HomeJobStaffing,2020-05-24,Full-Time/Part-Time,/hour,"$51,379.00",careerbuilder,usa,en-us,2020-06-23,20200524,2020.05.25,2020-05-25,,2020.05.22,Florissant,Missouri,United states,10,12.00,40.00,$,,,,,1590278400,70861
51f77de0b583b7b9e6412e1a8c1a246d,2020-04-02 02:38:01 +0000,Amazon Warehouse Assistant - (Seasonal/ Part-Time/ Flexible Hours),Amazon Fulfillment,2020-03-31,Part-Time,/,"$132,802.00",careerbuilder,usa,en-us,2020-04-29,20200331,2020.04.02,2020-04-02,,2020.03.22,Woonsocket,Rhode island,United states,10,,,,,,,,1585612800,61244
8c673476ba215eeed4c9a2074e1b1c14,2020-04-02 04:02:17 +0000,3PL Sales Executive,GPAC,2020-04-01,Full-Time,/,"$32,135.00",careerbuilder,usa,en-us,2020-04-30,20200401,2020.04.02,2020-04-02,,2020.04.01,San francisco,California,United states,10,,,,,,,,1585699200,86355
ee428d159d9d2812b3bbb9d4cf4e7682,2020-04-14 01:37:24 +0000,VP of Sales,ExecuNet,2020-04-13,Full-Time,/,"$110,257.00",careerbuilder,usa,en-us,2020-05-12,20200413,2020.04.14,2020-04-14,,2020.04.11,Chamblee,Georgia,United states,10,,,,,,,,1586736000,89894
cbd15a9b59ef4cf8fb87d888a5aa090e,2020-05-05 02:49:35 +0000,Freight/Receiving,The Home Depot - General,2020-05-04,Full-Time,/,"$97,364.00",careerbuilder,usa,en-us,2020-06-03,20200504,2020.05.05,2020-05-05,,2020.05.01,Bakersfield,California,United states,10,,,,,,,,1588550400,74411
a1cbf35cee803c0bf0d905423365f341,2020-05-13 01:29:11 +0000,Loss Prevention Specialist,Super One Foods,2020-05-12,Full-Time,/,"$122,863.00",careerbuilder,usa,en-us,2020-06-11,20200512,2020.05.13,2020-05-13,,2020.05.11,Ashland,Wisconsin,United states,10,,,,,,,,1589241600,39164
ab64d0f37e608eb6b00b79600c030e60,2020-06-29 01:57:25 +0000,Armed Security Officer - Custom Protection,Talentify,2020-06-28,Full-Time,/,"$116,431.00",careerbuilder,usa,en-us,2020-07-27,20200628,2020.06.29,2020-06-29,,2020.06.22,Orlando,Florida,United states,10,,,,,,,,1593302400,36925
c3d11fd80264d612f3216c71df21af9c,2020-06-03 01:05:15 +0000,Team Member - Burger King #00102,Carrols Corporation,2020-06-02,Full-Time,/,"$39,272.00",careerbuilder,usa,en-us,2020-07-01,20200602,2020.06.03,2020-06-03,,2020.06.01,Salem,Illinois,United states,10,,,,,,,,1591056000,07521
817db2695c11e1a725fb923d48ddae48,2020-05-16 01:11:25 +0000,Warehouse Laborer - Earn $16.30/hr or more,Amazon Fulfillment,2020-05-15,Full-Time,/,"$137,032.00",careerbuilder,usa,en-us,2020-06-14,20200515,2020.05.16,2020-05-16,,2020.05.11,Wauna,Washington,United states,10,,,,,,,,1589500800,27985
72aaeb0d0f1d10d04749d35137d8808f,2020-04-16 01:06:48 +0000,Whole Foods Shopper - Earn $15 or more,Amazon Fulfillment,2020-04-15,Full-Time,/,"$38,155.00",careerbuilder,usa,en-us,2020-05-14,20200415,2020.04.16,2020-04-16,,2020.04.11,,Massachusetts,United states,10,,,,,,,,1586908800,30118
a6a31634dc80f6e7cee9e30103e46808,2020-04-22 02:14:58 +0000,Senior Product Manager,Michael Page,2020-04-21,Full-Time,/year,"$109,349.00",careerbuilder,usa,en-us,2020-05-20,20200421,2020.04.22,2020-04-22,,2020.04.11,San francisco,California,United states,10,"180,000.00","200,000.00",$,,,,,1587427200,61434
7d9ed51d9d0cf78280798017ef8974c8,2020-06-02 01:22:50 +0000,Full Service Shopper (Car Required),Instacart Shoppers,2020-06-01,,/,"$113,342.00",careerbuilder,usa,en-us,2020-06-30,20200601,2020.06.02,2020-06-02,,2020.06.01,Hewlett,New york,United states,10,,,,,,,,1590969600,95901
28f7382569dc150628e5cc3bceb86d3e,2020-06-13 01:30:43 +0000,"Manager, Academic Partnerships & Health Outreach",American Public University System,2020-06-12,Full-Time,/,"$72,927.00",careerbuilder,usa,en-us,2020-07-11,20200612,2020.06.13,2020-06-13,,2020.06.11,Los angeles,California,United states,10,,,,,,,,1591920000,07418
2576d79d4072feb4bce6cad6b48079cd,2020-05-23 01:43:34 +0000,Account Executive,Charter Communications,2020-05-22,Full-Time,/,"$128,902.00",careerbuilder,usa,en-us,2020-06-21,20200522,2020.05.23,2020-05-23,,2020.05.22,Akron,Ohio,United states,10,,,,,,,,1590105600,50282
004eb3d1dc79af8ac5bb6ad27d413559,2020-06-08 01:05:45 +0000,Seasonal Cashier,Lowe's Home Improvement,2020-06-07,Seasonal/Temp,/,"$37,593.00",careerbuilder,usa,en-us,2020-07-06,20200607,2020.06.08,2020-06-08,,2020.06.01,La plata,Maryland,United states,10,,,,,,,,1591488000,89719
2ec00a0084963067a617375cb23f16f3,2020-04-10 01:48:53 +0000,Technical Support Representative,Kelly,2020-04-09,Full-Time,/hour,"$42,840.00",careerbuilder,usa,en-us,2020-05-08,20200409,2020.04.10,2020-04-10,,2020.04.01,Houston,Texas,United states,10,0.00,13.50,$,,,,,1586390400,33405
cec42e30b9dcc7f7861ab79374dbf290,2020-05-13 01:26:59 +0000,Registered Nurse (RN) - CVICU - Per Diem,HealthTrust Workforce Solutions,2020-05-12,Full-Time,/,"$146,822.00",careerbuilder,usa,en-us,2020-06-11,20200512,2020.05.13,2020-05-13,,2020.05.11,San antonio,Texas,United states,10,,,,,,,,1589241600,29424
eec4faa35b662141cc7b51d929b881aa,2020-05-05 01:44:25 +0000,Amazon Order Picker,Amazon Fulfillment,2020-05-04,Full-Time,/,"$94,549.00",careerbuilder,usa,en-us,2020-05-03,20200504,2020.05.05,2020-05-05,,2020.05.01,Salem,Oregon,United states,10,,,,,,,,1588550400,74741
12da2a7a65fdefe285e39d349f17f066,2020-05-09 01:01:52 +0000,Dietary Aide HCC,PruittHealth,2020-05-08,Part-Time,/,"$97,020.00",careerbuilder,usa,en-us,2020-06-07,20200508,2020.05.09,2020-05-09,,2020.05.01,Fort oglethorpe,Georgia,United states,10,,,,,,,,1588896000,84434
2810fca972e5792e746c53763195a190,2020-06-02 01:08:26 +0000,Amazon Warehouse Packer - Immediate Hire,Amazon Fulfillment,2020-06-01,Full-Time,/,"$62,471.00",careerbuilder,usa,en-us,2020-06-30,20200601,2020.06.02,2020-06-02,,2020.06.01,Rocky hill,New jersey,United states,10,,,,,,,,1590969600,90728
e314dddbcc0efd36bd5a016271489ecd,2020-06-05 02:18:28 +0000,Residential Direct Support Professional,The Jewish Board of Family and Children's Services Inc.,2020-06-04,Full-Time,/,"$73,188.00",careerbuilder,usa,en-us,2020-07-03,20200604,2020.06.05,2020-06-05,,2020.06.01,Bronx,New york,United states,10,,,,,,,,1591228800,38491
035ae3083866163217b324195252e3e3,2020-06-02 01:06:14 +0000,Retail Merchandiser,Driveline Retail,2020-06-01,Part-Time,/hour,"$142,857.00",careerbuilder,usa,en-us,2020-06-30,20200601,2020.06.02,2020-06-02,,2020.06.01,Punta gorda,Florida,United states,10,9.50,16.00,$,,,,,1590969600,20030
fb3bb1044e8e28e94ba43ca712e87947,2020-06-04 01:05:26 +0000,"Amazon Warehouse Attendant ($2,000 Sign-on Bonus)",Amazon Fulfillment,2020-06-03,Full-Time,/,"$38,812.00",careerbuilder,usa,en-us,2020-07-02,20200603,2020.06.04,2020-06-04,,2020.06.01,,Washington,United states,10,,,,,,,,1591142400,48649
481718837d45453d07cff0db916af485,2020-05-11 01:08:32 +0000,Remote Live Chat Specialist,Mommy Jobs Online,2020-05-10,Full-Time,/,"$72,733.00",careerbuilder,usa,en-us,2020-06-09,20200510,2020.05.11,2020-05-11,,2020.05.01,,Oregon,United states,10,,,,,,,,1589068800,63428
4d867c146dcbeabbd4e54f61c02de20d,2020-05-23 01:36:30 +0000,Party Chief (Survey),Aerotek,2020-05-22,Full-Time,/year,"$60,538.00",careerbuilder,usa,en-us,2020-06-21,20200522,2020.05.23,2020-05-23,,2020.05.22,Garner,North carolina,United states,10,"50,000.00","100,000.00",$,,,,,1590105600,06408
3a26bd72e195382bcd0679b6a3e74a39,2020-06-29 02:56:21 +0000,Part-time Hardware Sales Associate,Blain's Farm and Fleet,2020-06-27,Part-Time,/,"$99,893.00",careerbuilder,usa,en-us,2020-07-26,20200627,2020.06.29,2020-06-29,,2020.06.22,Chippewa falls,Wisconsin,United states,10,,,,,,,,1593216000,57155
eaee5dba1ecd6dc8771b385d83cb29ae,2020-05-29 01:23:07 +0000,"Amazon Warehouse Worker - Full-time, Different Shifts Available",Amazon Fulfillment,2020-05-28,Full-Time,/,"$81,974.00",careerbuilder,usa,en-us,2020-06-27,20200528,2020.05.29,2020-05-29,,2020.05.22,Boston,Massachusetts,United states,10,,,,,,,,1590624000,33797
d6a9f4cb539621df6ebe61392a3384c1,2020-04-01 03:37:02 +0000,Amazon Warehousing Sorter,Amazon Fulfillment,2020-03-31,Full-Time,/,"$119,774.00",careerbuilder,usa,en-us,2020-04-29,20200331,2020.04.01,2020-04-01,,2020.03.22,Henderson,Colorado,United states,10,,,,,,,,1585612800,31927
f6374d5236e76a7d4b5a7f37b90c011a,2020-04-29 04:27:27 +0000,Amazon Shopper,Amazon Fulfillment,2020-04-28,Full-Time,/,"$130,543.00",careerbuilder,usa,en-us,2020-05-27,20200428,2020.04.29,2020-04-29,,2020.04.22,Seattle,Washington,United states,10,,,,,,,,1588032000,17653
81a4dde440db23cff95564daca80fd78,2020-04-12 01:23:52 +0000,Security Temperature Screener $18.60 EWR (SORA Required) - Various FT Shifts (Sun-Wed or Thur-Sat)- Flight Privileges Offered,DGS,2020-04-11,Full-Time,/,"$129,378.00",careerbuilder,usa,en-us,2020-05-10,20200411,2020.04.12,2020-04-12,,2020.04.11,Newark,New jersey,United states,10,,,,,,,,1586563200,08666
15199b6d28eb80ea9065e4499712b275,2020-06-02 01:12:59 +0000,Retail Merchandiser,Driveline Retail,2020-06-01,Part-Time,/hour,"$90,691.00",careerbuilder,usa,en-us,2020-06-30,20200601,2020.06.02,2020-06-02,,2020.06.01,Elkmont,Alabama,United states,10,9.50,16.00,$,,,,,1590969600,39559
e93865a7625afb49fbaa015d67d50eb1,2020-06-05 01:18:27 +0000,Grocery Shopper and Delivery Driver,Shipt,2020-06-04,,/,"$80,269.00",careerbuilder,usa,en-us,2020-07-03,20200604,2020.06.05,2020-06-05,,2020.06.01,Media,Pennsylvania,United states,10,,,,,,,,1591228800,18277
5e7b9db7426e783ae264d7c019eab400,2020-06-17 02:20:47 +0000,Warehouse Operator - Earn $15.25/hr or more,Amazon Fulfillment,2020-06-16,Full-Time,/,"$105,978.00",careerbuilder,usa,en-us,2020-07-15,20200616,2020.06.17,2020-06-17,,2020.06.11,Duvall,Washington,United states,10,,,,,,,,1592265600,11453
7f83cba21196a730afa0dd5aa175e772,2020-04-30 01:57:30 +0000,Oracle Cloud HCM Payroll Consultant,Kforce Technology,2020-04-29,Contractor,/Competitive,"$55,888.00",careerbuilder,usa,en-us,2020-05-28,20200429,2020.04.30,2020-04-30,,2020.04.22,Mclean,Virginia,United states,10,Competitive,Competitive,,,,,,1588118400,81004
415b1c70e2ffb220f2dae440ddb3077e,2020-05-12 01:00:18 +0000,Day Shift Team Member - Burger King #00183,Carrols Corporation,2020-05-11,Full-Time,/,"$131,069.00",careerbuilder,usa,en-us,2020-06-10,20200511,2020.05.12,2020-05-12,,2020.05.11,Wilmington,North carolina,United states,10,,,,,,,,1589155200,71764
c4d483fa8cb2c85b1f1ca66dec32b1d5,2020-05-16 02:18:42 +0000,Accountant,Adecco USA,2020-05-15,Full-Time,/,"$41,506.00",careerbuilder,usa,en-us,2020-06-14,20200515,2020.05.16,2020-05-16,,2020.05.11,Erie,Pennsylvania,United states,10,,,,,,,,1589500800,62315
c6e986ef859ce279460c1c0115e6b14f,2020-06-05 02:15:46 +0000,Amazon Warehouse Associate - PT,Amazon Fulfillment,2020-06-04,Full-Time,/,"$121,447.00",careerbuilder,usa,en-us,2020-07-03,20200604,2020.06.05,2020-06-05,,2020.06.01,Marlboro,New jersey,United states,10,,,,,,,,1591228800,52506
15c2b3db2c413ed6b333f15bee4b25db,2020-05-30 02:12:29 +0000,"Substance Abuse Counselor - $1,500 Sign On Bonus",Acadia Healthcare - CTC,2020-05-29,Full-Time,/,"$116,002.00",careerbuilder,usa,en-us,2020-06-28,20200529,2020.05.30,2020-05-30,,2020.05.22,Brattleboro,Vermont,United states,10,,,,,,,,1590710400,54157
8dc16fc41e39bdfa82ba3f8a3d20c67c,2020-05-14 01:07:01 +0000,RN - Registered Nurse - Dialysis - The Children's Hospital - Days,OU Medicine,2020-05-13,Full-Time,/,"$52,437.00",careerbuilder,usa,en-us,2020-06-12,20200513,2020.05.14,2020-05-14,,2020.05.11,Oklahoma city,Oklahoma,United states,10,,,,,,,,1589328000,00962
344919b05a2844b54de2348aecd9d506,2020-06-18 02:37:34 +0000,CULINARY ARTS / CHEF CAREER TRAINING - LOCAL CULINARY TRAINING AVAILABLE,CDL Career Now,2020-06-17,Full-Time,/,"$147,809.00",careerbuilder,usa,en-us,2020-07-16,20200617,2020.06.18,2020-06-18,,2020.06.11,Homestead,Florida,United states,10,,,,,,,,1592352000,80147
e32992ea0e26eabb25dc5039bb538dda,2020-06-27 04:07:24 +0000,Registered Nurse - ICU - 13 Week Contract,Jackson Nurse Professionals,2020-06-22,Contractor,/,"$49,206.00",careerbuilder,usa,en-us,2020-07-21,20200622,2020.06.27,2020-06-27,,2020.06.22,Phoenix,Arizona,United states,10,,,,,,,,1592784000,59788
afa30100df702e57e5699d96c177230f,2020-05-21 02:14:43 +0000,"Acute Care Sales Specialist - Denver, CO",UnitedHealth Group,2020-05-19,Intern,/,"$123,100.00",careerbuilder,usa,en-us,2020-06-18,20200519,2020.05.21,2020-05-21,,2020.05.11,Denver,Colorado,United states,10,,,,,,,,1589846400,63074
b5797f97a6fff0c64f55c0bad0ae2a71,2020-04-29 03:10:06 +0000,Bilingual Burmese/English Phone/Video Interpreter,LanguageLine Solutions,2020-04-28,Full-Time/Part-Time,/,"$50,744.00",careerbuilder,usa,en-us,2020-05-27,20200428,2020.04.29,2020-04-29,,2020.04.22,Minneapolis,Minnesota,United states,10,,,,,,,,1588032000,63655
4b3618d3456c106a07803a607722adcf,2020-05-05 01:31:58 +0000,Warehouse Attendant - Immediately Hiring,Amazon Fulfillment,2020-05-04,Full-Time,/,"$76,999.00",careerbuilder,usa,en-us,2020-06-03,20200504,2020.05.05,2020-05-05,,2020.05.01,Bremerton,Washington,United states,10,,,,,,,,1588550400,30858
e65fdae77f8a3420b913174e9f90a94e,2020-04-29 02:31:23 +0000,Bilingual Chin Matu/English Phone/Video Interpreter,LanguageLine Solutions,2020-04-28,Full-Time/Part-Time,/,"$132,790.00",careerbuilder,usa,en-us,2020-05-27,20200428,2020.04.29,2020-04-29,,2020.04.22,Pearl city,Hawaii,United states,10,,,,,,,,1588032000,56027
f28be6f646c387a29337ffce4f3de636,2020-06-01 01:06:16 +0000,Full-time Amazon Warehouse Worker,Amazon Fulfillment,2020-05-31,Full-Time,/,"$125,309.00",careerbuilder,usa,en-us,2020-06-29,20200531,2020.06.01,2020-06-01,,2020.05.22,Bourne,Massachusetts,United states,10,,,,,,,,1590883200,48932
7a699965e181f5d274ea0f48f0cf0831,2020-06-24 01:33:23 +0000,Drafter (Precast Concrete),GPAC,2020-06-22,Full-Time,/year,"$67,712.00",careerbuilder,usa,en-us,2020-07-21,20200622,2020.06.24,2020-06-24,,2020.06.22,Baltimore,Maryland,United states,10,"40,000.00","100,000.00",$,,,,,1592784000,18769
77914308986bc855a2232fa4e5b7c3f3,2020-06-08 01:39:41 +0000,"Restaurant Manager in Manning, SC","Bojangles' Restaurants, Inc.",2020-06-07,Full-Time,/,"$40,248.00",careerbuilder,usa,en-us,2020-07-06,20200607,2020.06.08,2020-06-08,,2020.06.01,Manning,South carolina,United states,10,,,,,,,,1591488000,38911
3a93359e6c64c6e5e12b7c830efa1287,2020-04-17 02:26:05 +0000,Physician / Family Practice / Outpatient,Acuity Professional Placement Solutions,2020-04-16,Full-Time,/,"$113,509.00",careerbuilder,usa,en-us,2020-05-15,20200416,2020.04.17,2020-04-17,,2020.04.11,Fitchburg,Massachusetts,United states,10,,,,,,,,1586995200,45178
a183efc37eb1d6b677594bf7d77c486f,2020-06-08 01:15:27 +0000,Seasonal Retail Associate,Lowe's Home Improvement,2020-06-07,Seasonal/Temp,/,"$121,624.00",careerbuilder,usa,en-us,2020-07-06,20200607,2020.06.08,2020-06-08,,2020.06.01,South charleston,West virginia,United states,10,,,,,,,,1591488000,81525
515c272e5f9ba09da2f4814cdc8549b3,2020-05-15 02:20:07 +0000,CUSTOMER SERVICE REPRESENTATIVE,"Family Dollar Stores, Inc.",2020-05-14,Part-Time,/,"$39,107.00",careerbuilder,usa,en-us,2020-06-13,20200514,2020.05.15,2020-05-15,,2020.05.11,Houston,Texas,United states,10,,,,,,,,1589414400,41783
b056987c9606b966ed1a9b416eb219b3,2020-05-20 01:00:13 +0000,Warehouse Laborer - Early Morning Shifts Available,Amazon Fulfillment,2020-05-19,Full-Time,/,"$41,956.00",careerbuilder,usa,en-us,2020-06-18,20200519,2020.05.20,2020-05-20,,2020.05.11,Canyon,California,United states,10,,,,,,,,1589846400,49777
e74cff6583c493a55cfde0e0cb8e9ebe,2020-06-02 01:30:18 +0000,Material Handler (Swing),Express Employment Pros/Stoller Group – Salem,2020-06-01,Full-Time,/,"$46,434.00",careerbuilder,usa,en-us,2020-06-30,20200601,2020.06.02,2020-06-02,,2020.06.01,Salem,Oregon,United states,10,,,,,,,,1590969600,56207
9530d1a39c091e75ed01c22b1a30f2f9,2020-05-25 06:59:38 +0000,"Maintenance Mechanic, Third Shift",G&J Pepsi-Cola Bottlers Inc.,2020-05-23,Full-Time,/,"$42,707.00",careerbuilder,usa,en-us,2020-06-22,20200523,2020.05.25,2020-05-25,,2020.05.22,Columbus,Ohio,United states,10,,,,,,,,1590192000,28424
eff55e6e23fbd3d9efa7d8d00207d7c8,2020-06-24 02:27:05 +0000,Salesperson,Advance Auto Parts,2020-06-23,Part-Time,/,"$137,408.00",careerbuilder,usa,en-us,2020-07-22,20200623,2020.06.24,2020-06-24,,2020.06.22,Norwalk,Ohio,United states,10,,,,,,,,1592870400,17368
734470543f2fa9315b36459a85122532,2020-05-16 02:19:50 +0000,To Go Specialist,Olive Garden,2020-05-15,Full-Time/Part-Time,/,"$65,186.00",careerbuilder,usa,en-us,2020-06-14,20200515,2020.05.16,2020-05-16,,2020.05.11,Owasso,Oklahoma,United states,10,,,,,,,,1589500800,32137
6777b52e4c3d386d6059e958845b3777,2020-05-12 02:29:51 +0000,Registered Nurse (RN) - ICU,Portneuf Medical Center,2020-05-11,Full-Time,/,"$123,461.00",careerbuilder,usa,en-us,2020-06-10,20200511,2020.05.12,2020-05-12,,2020.05.11,Pocatello,Idaho,United states,10,,,,,,,,1589155200,47707
f82277f0f995aeb60dfa937c8cac0646,2020-06-29 01:56:26 +0000,Warehouse Assistant- Earn $15.00/hr or more,Amazon Fulfillment,2020-06-12,Full-Time,/,"$106,005.00",careerbuilder,usa,en-us,2020-07-11,20200612,2020.06.29,2020-06-29,,2020.06.11,South milwaukee,Wisconsin,United states,10,,,,,,,,1591920000,56423
4f0d9bb993fde67143e6c0af2213047f,2020-05-22 02:09:41 +0000,Warehouser (Immediately Hiring) - Earn $15.00$/hr or More,Amazon Fulfillment,2020-05-21,Full-Time,/,"$66,007.00",careerbuilder,usa,en-us,2020-06-20,20200521,2020.05.22,2020-05-22,,2020.05.11,Amelia court house,Virginia,United states,10,,,,,,,,1590019200,58199
6e154c8461135b37a86920cc874f7cfc,2020-05-31 01:06:12 +0000,Amazon Warehouse Worker - Immediate Hire,Amazon Fulfillment,2020-05-30,Full-Time,/,"$110,689.00",careerbuilder,usa,en-us,2020-06-29,20200530,2020.05.31,2020-05-31,,2020.05.22,Pennington,New jersey,United states,10,,,,,,,,1590796800,81249
09fda1f99a393b1bc84aa3b2b726ddbe,2020-04-09 02:11:15 +0000,Warehouse Team Member  (Seasonal/ Part-Time/ Full-Time/ Flexible Hours),Amazon Fulfillment,2020-04-08,Part-Time,/,"$115,388.00",careerbuilder,usa,en-us,2020-05-07,20200408,2020.04.09,2020-04-09,,2020.04.01,,Indiana,United states,10,,,,,,,,1586304000,43215
